,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,age_bin,edu_bin,marital_bin,race_bin
188,61, Private,399620, HS-grad,9, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, United-States, <=50K,61+,low,married,Non-White
189,37, Private,175305, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Mexico, <=50K,31-60,low,married,Non-White
190,46, Private,121187, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,69, United-States, >50K,31-60,high,married,Non-White
191,33, Private,200634, 9th,9, Never-married, Machine-op-inspct, Other-relative, White, Female,7873,0,40, United-States, <=50K,31-60,low,not-married,Non-White
192,22, ?,32266, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
193,47, Self-emp-not-inc,114721, 7th-8th,5, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K,31-60,low,married,Non-White
194,44, Private,99253, Bachelors,4, Never-married, Exec-managerial, Husband, White, Female,0,0,36, United-States, <=50K,31-60,low,not-married,Non-White
195,62, Private,287008, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Female,9846,0,35, United-States, <=50K,61+,low,married,Non-White
196,58, Private,187091, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, ?, <=50K,31-60,low,married,Non-White
197,47, Private,100709, Some-college,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K,31-60,high,married,Non-White
198,46, Private,99775, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,3301,1759,58, United-States, >50K,31-60,high,married,Non-White
199,23, Local-gov,178491, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,62, United-States, >50K,<=30,high,married,Non-White
200,34, ?,189350, Assoc-voc,6, Never-married, Tech-support, Unmarried, Other, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
201,21, Private,201568, HS-grad,6, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Italy, <=50K,<=30,low,not-married,Non-White
202,54, Local-gov,78542, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K,31-60,high,not-married,Non-White
203,43, Private,113136, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
204,17, Private,98691, HS-grad,7, Never-married, Transport-moving, Own-child, White, Male,0,0,35, United-States, <=50K,<=30,low,not-married,Non-White
205,23, Private,106307, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K,<=30,low,not-married,Non-White
206,33, Private,114326, HS-grad,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,10, United-States, <=50K,31-60,high,not-married,Non-White
207,43, Private,317250, Doctorate,11, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K,31-60,high,married,Non-White
208,42, Private,115969, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,34, Guatemala, <=50K,31-60,low,not-married,Non-White
209,23, Private,234436, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female,0,0,60, United-States, <=50K,<=30,high,not-married,Non-White
210,33, Private,30625, Bachelors,15, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,58, United-States, <=50K,31-60,high,not-married,Non-White
211,18, Private,266057, 7th-8th,7, Never-married, Exec-managerial, Not-in-family, Black, Male,0,1822,40, United-States, <=50K,<=30,low,not-married,Non-White
212,46, ?,68814, 10th,5, Never-married, ?, Own-child, White, Male,0,0,20, United-States, <=50K,31-60,low,not-married,Non-White
213,43, Private,114486, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,36, United-States, <=50K,31-60,low,not-married,Non-White
214,23, Private,32126, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
215,51, Private,106564, 1st-4th,3, Divorced, Handlers-cleaners, Wife, White, Female,0,0,50, United-States, <=50K,31-60,low,not-married,Non-White
216,32, ?,225510, 9th,7, Never-married, ?, Not-in-family, White, Female,0,0,83, United-States, <=50K,31-60,low,not-married,Non-White
217,42, Local-gov,153536, Bachelors,11, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K,31-60,high,not-married,Non-White
218,37, State-gov,190851, HS-grad,10, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, El-Salvador, <=50K,31-60,low,not-married,Non-White
219,24, Private,155607, Assoc-voc,11, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,11, Dominican-Republic, <=50K,<=30,high,not-married,Non-White
220,70, Local-gov,183742, HS-grad,9, Divorced, ?, Other-relative, White, Female,0,0,40, United-States, <=50K,61+,low,not-married,Non-White
221,26, Private,198659, Some-college,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,72, Mexico, <=50K,<=30,low,married,Non-White
222,28, Federal-gov,276898, Prof-school,14, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K,<=30,high,married,Non-White
223,52, Private,55043, Masters,13, Married-civ-spouse, Exec-managerial, Wife, White, Male,99999,0,45, United-States, >50K,31-60,high,married,Non-White
224,20, Private,130662, 11th,8, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
225,37, Self-emp-inc,215134, Some-college,12, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K,31-60,high,married,Non-White
226,55, Local-gov,204124, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K,31-60,low,married,Non-White
227,43, Federal-gov,112051, Bachelors,11, Separated, Adm-clerical, Unmarried, White, Female,0,0,11, Japan, <=50K,31-60,high,not-married,Non-White
228,41, Private,184063, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,32, United-States, <=50K,31-60,low,not-married,Non-White
229,32, Private,308648, Bachelors,13, Never-married, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K,31-60,high,not-married,Non-White
230,48, Private,109418, Assoc-acdm,4, Separated, Prof-specialty, Not-in-family, Other, Female,0,0,38, United-States, >50K,31-60,low,not-married,Non-White
231,56, Self-emp-not-inc,207866, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K,31-60,high,married,Non-White
232,24, Private,34466, HS-grad,9, Separated, Prof-specialty, Unmarried, White, Female,0,0,25, United-States, <=50K,<=30,low,not-married,Non-White
233,40, Private,346349, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, Other, Female,0,0,18, South, <=50K,31-60,low,not-married,Non-White
234,25, Local-gov,173886, 11th,3, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,35, Puerto-Rico, <=50K,<=30,low,not-married,Non-White
235,27, Private,206823, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
236,32, Private,177219, Assoc-voc,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Cambodia, <=50K,31-60,low,married,Non-White
237,60, Private,201396, Some-college,9, Married-AF-spouse, Sales, Husband, White, Female,0,0,50, United-States, <=50K,31-60,low,married,Non-White
238,34, Self-emp-not-inc,188532, Some-college,9, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, United-States, <=50K,31-60,low,married,Non-White
239,31, Private,165409, 11th,12, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, ?, <=50K,31-60,high,married,Non-White
240,26, Private,153790, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Female,0,0,59, United-States, <=50K,<=30,high,married,Non-White
241,59, Private,49343, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,34, United-States, <=50K,31-60,low,married,Non-White
242,44, State-gov,169083, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,61, ?, >50K,31-60,high,married,Non-White
243,48, Self-emp-not-inc,189335, Assoc-acdm,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,84, Guatemala, <=50K,31-60,high,married,Non-White
244,25, Private,176084, HS-grad,6, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
245,26, Private,184585, Bachelors,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,59, Mexico, >50K,<=30,low,married,Non-White
246,55, Self-emp-not-inc,33620, 10th,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,69, United-States, <=50K,31-60,low,married,Non-White
247,55, State-gov,35529, Bachelors,12, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K,31-60,high,not-married,Non-White
248,45, State-gov,160896, Bachelors,14, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1716,40, ?, >50K,31-60,high,married,Non-White
249,63, Private,198185, Some-college,3, Married-civ-spouse, ?, Husband, White, Male,0,0,33, United-States, <=50K,61+,low,married,Non-White
250,51, Private,173703, Masters,13, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,61, United-States, >50K,31-60,high,married,Non-White
251,28, Private,202704, HS-grad,9, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,20, United-States, <=50K,<=30,low,not-married,Non-White
252,23, Private,115521, Some-college,4, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
253,24, Private,169448, 12th,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K,<=30,high,not-married,Non-White
254,29, Private,179809, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,45, United-States, >50K,<=30,high,married,Non-White
255,49, Private,265427, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,46, United-States, >50K,31-60,high,married,Non-White
256,31, Private,57830, 9th,9, Widowed, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
257,51, Private,311664, Bachelors,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K,31-60,low,married,Non-White
258,45, Private,219943, HS-grad,9, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
259,46, Private,192393, HS-grad,9, Married-civ-spouse, ?, Wife, Black, Male,0,0,40, United-States, <=50K,31-60,low,married,Non-White
260,39, Local-gov,281423, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, Cuba, <=50K,31-60,high,not-married,Non-White
261,24, Local-gov,53083, Assoc-voc,4, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K,<=30,low,not-married,Non-White
262,53, Self-emp-inc,214978, Assoc-voc,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K,31-60,high,married,Non-White
263,39, Self-emp-not-inc,164047, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,92, Italy, <=50K,31-60,low,married,Non-White
264,39, Private,187570, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
265,53, Private,310448, Masters,15, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,56, United-States, >50K,31-60,high,married,Non-White
266,20, Private,233479, Some-college,10, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,21, United-States, <=50K,<=30,low,not-married,Non-White
267,21, Private,101837, Bachelors,13, Never-married, Machine-op-inspct, Other-relative, White, Female,8476,0,40, United-States, <=50K,<=30,high,not-married,Non-White
268,33, Private,186953, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
269,22, Private,60227, Some-college,10, Never-married, Exec-managerial, Own-child, White, Male,0,0,25, United-States, <=50K,<=30,low,not-married,Non-White
270,34, Self-emp-not-inc,168827, HS-grad,4, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K,31-60,low,married,Non-White
271,30, Self-emp-inc,183399, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, <=50K,<=30,high,married,Non-White
272,42, Private,232882, HS-grad,4, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,37, United-States, <=50K,31-60,low,not-married,Non-White
273,42, Without-pay,181944, Prof-school,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Taiwan, <=50K,31-60,high,married,Non-White
274,28, Self-emp-not-inc,202033, 5th-6th,12, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Mexico, <=50K,<=30,high,married,Non-White
275,22, Private,62530, Bachelors,13, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,5796,0,40, United-States, <=50K,<=30,high,not-married,Non-White
276,31, Private,125580, Masters,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
277,30, ?,214238, Assoc-acdm,9, Never-married, ?, Own-child, White, Female,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
278,23, Private,217622, HS-grad,7, Separated, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K,<=30,low,not-married,Non-White
279,28, Private,160866, Some-college,9, Never-married, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K,<=30,low,not-married,Non-White
280,24, Self-emp-not-inc,299942, Bachelors,13, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,13, United-States, <=50K,<=30,high,not-married,Non-White
281,43, Private,120846, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,51, ?, >50K,31-60,high,married,Non-White
282,69, Private,151676, HS-grad,9, Married-spouse-absent, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K,61+,low,married,Non-White
283,27, Local-gov,162601, Some-college,7, Divorced, ?, Not-in-family, White, Male,0,0,40, China, <=50K,<=30,low,not-married,Non-White
284,59, Private,181943, Masters,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K,31-60,low,married,Non-White
285,44, Self-emp-inc,201234, 10th,14, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K,31-60,high,married,Non-White
286,23, Private,186099, 10th,9, Separated, ?, Not-in-family, White, Male,0,0,36, United-States, <=50K,<=30,low,not-married,Non-White
287,19, Private,113104, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K,<=30,low,not-married,Non-White
288,32, Private,240107, Doctorate,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,10126,0,62, United-States, >50K,31-60,high,married,Non-White
289,42, Self-emp-not-inc,185159, Masters,4, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,59, ?, >50K,31-60,low,married,Non-White
290,47, Private,225662, Prof-school,9, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,62, United-States, <=50K,31-60,low,married,Non-White
291,39, Private,188107, Bachelors,9, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,35, United-States, <=50K,31-60,low,married,Non-White
292,44, Private,184710, Some-college,6, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
293,25, Private,84349, Bachelors,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,8605,0,40, United-States, <=50K,<=30,high,married,Non-White
294,39, Private,183734, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,51, United-States, >50K,31-60,high,married,Non-White
295,33, Private,237647, HS-grad,9, Never-married, Priv-house-serv, Wife, White, Female,0,0,40, United-States, <=50K,31-60,low,not-married,Non-White
